I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
Q6API1_DESPS/9-3	F2G4P6_ALTMD/1-3	351	360	1841.00	5	347	113	32.56	530.55	513.26	100	1253.64	23.49	25.00	627
Q6API1_DESPS/9-3	Q2Y8F6_NITMU/1-3	351	361	1872.00	5	347	113	32.56	539.48	522.19	100	1250.57	21.79	28.52	628
Q6API1_DESPS/9-3	A5EUJ0_BRASB/1-3	351	361	1848.00	5	347	112	32.28	532.56	515.27	100	1251.00	22.33	26.74	629
Q6API1_DESPS/9-3	A0LAJ4_MAGSM/2-3	351	358	1842.00	5	347	106	30.55	530.84	513.54	100	1238.74	21.92	27.52	630
Q2RGH3_MOOTA/9-3	Q2LVY3_SYNAS/9-3	362	356	2328.00	4	355	190	53.52	655.77	642.25	100	1267.93	23.03	46.04	631
Q2RGH3_MOOTA/9-3	B8FQW4_DESHD/12-	362	353	2310.00	1	353	170	48.16	654.39	650.99	100	1261.94	20.97	49.99	632
Q2RGH3_MOOTA/9-3	A1HTX9_9FIRM/9-3	362	355	2337.00	3	353	182	51.56	662.04	651.84	100	1269.95	19.25	55.42	633
Q2RGH3_MOOTA/9-3	A5FPQ9_DEHSB/9-3	362	354	2303.00	2	354	174	49.15	650.56	643.79	100	1255.18	22.30	46.99	634
Q2RGH3_MOOTA/9-3	Q97KV5_CLOAB/9-3	362	353	2217.00	2	353	152	43.06	628.05	621.25	100	1246.23	18.57	52.27	635
Q2RGH3_MOOTA/9-3	B8D1S3_HALOH/9-3	362	354	2228.00	2	354	160	45.20	629.38	622.60	100	1250.82	19.81	49.33	636
Q2RGH3_MOOTA/9-3	A7GE79_CLOBL/3-3	362	353	2144.00	2	353	145	41.08	607.37	600.57	100	1239.28	19.94	45.38	637
Q2RGH3_MOOTA/9-3	A6LXR6_CLOB8/2-3	362	357	2223.00	3	355	157	44.23	626.20	616.06	100	1252.10	20.26	47.92	638
Q2RGH3_MOOTA/9-3	Q3ABW4_CARHZ/3-3	362	356	2249.00	2	356	166	46.63	631.74	625.00	100	1262.41	19.19	51.42	639
Q2RGH3_MOOTA/9-3	A5ZMU1_9FIRM/1-3	362	349	2113.00	4	349	156	44.70	605.44	591.69	100	1242.00	17.73	49.14	640
Q2RGH3_MOOTA/9-3	A4CGN2_ROBBH/9-3	362	353	2149.00	2	353	152	43.06	608.78	601.98	100	1255.85	19.84	45.02	641
Q2RGH3_MOOTA/9-3	A5FCZ4_FLAJ1/9-3	362	350	2087.00	3	350	145	41.43	596.29	586.00	100	1243.08	16.82	50.18	642
Q2RGH3_MOOTA/9-3	Q1NVR4_9DELT/9-3	362	391	2215.00	3	355	171	48.17	623.94	613.80	100	1329.45	21.14	41.88	643
Q2RGH3_MOOTA/9-3	A6FYB1_9DELT/9-3	362	360	2151.00	2	355	158	44.51	605.92	599.15	100	1285.16	21.34	40.58	644
Q2RGH3_MOOTA/9-3	A3Z0T6_9SYNE/9-3	362	358	2155.00	2	355	160	45.07	607.04	600.28	100	1273.12	20.37	43.29	645
Q2RGH3_MOOTA/9-3	Q01R78_SOLUE/9-3	362	353	2180.00	1	353	157	44.48	617.56	614.16	100	1260.00	20.59	44.68	646
Q2RGH3_MOOTA/9-3	B4SCQ1_PELPB/9-3	362	353	2188.00	2	353	159	45.04	619.83	613.03	100	1259.76	20.47	45.35	647
Q2RGH3_MOOTA/9-3	B3EEL2_CHLL2/9-3	362	353	2229.00	2	353	167	47.31	631.44	624.65	100	1257.12	21.31	45.61	648
Q2RGH3_MOOTA/9-3	Q8KBJ3_CHLTE/9-3	362	353	2176.00	2	353	158	44.76	616.43	609.63	100	1262.19	19.60	46.61	649
Q2RGH3_MOOTA/9-3	B4S9I9_PROA2/9-3	362	353	2166.00	2	353	157	44.48	613.60	606.80	100	1261.15	21.71	41.67	650
Q2RGH3_MOOTA/9-3	Q01S96_SOLUE/9-3	362	353	2192.00	2	353	159	45.04	620.96	614.16	100	1256.83	19.82	47.19	651
Q2RGH3_MOOTA/9-3	A8LH32_FRASN/9-3	362	353	2146.00	2	353	153	43.34	607.93	601.13	100	1263.92	21.44	41.15	652
Q2RGH3_MOOTA/9-3	Q1IQZ4_KORVE/9-3	362	353	2138.00	2	353	149	42.21	605.67	598.87	100	1255.78	17.47	50.50	653
Q2RGH3_MOOTA/9-3	A0QUN9_MYCS2/9-3	362	353	2166.00	2	353	154	43.63	613.60	606.80	100	1254.22	16.46	55.40	654
Q2RGH3_MOOTA/9-3	Q2JE40_FRASC/9-3	362	353	2212.00	2	353	165	46.74	626.63	619.83	100	1264.66	18.97	49.93	655
Q2RGH3_MOOTA/9-3	B8G3N7_CHLAD/9-3	362	353	2209.00	2	353	159	45.04	625.78	618.98	100	1258.47	21.23	44.76	656
Q2RGH3_MOOTA/9-3	Q825T0_STRAW/9-3	362	353	2218.00	2	353	163	46.18	628.33	621.53	100	1252.48	21.27	45.40	657
Q2RGH3_MOOTA/9-3	Q0RN44_FRAAA/9-3	362	353	2155.00	2	353	151	42.78	610.48	603.68	100	1258.18	17.32	51.77	658
Q2RGH3_MOOTA/9-3	A6C223_9PLAN/9-3	362	353	2146.00	2	353	151	42.78	607.93	601.13	100	1256.82	20.89	42.57	659
Q2RGH3_MOOTA/9-3	Q31KK3_SYNE7/9-3	362	355	2167.00	2	354	158	44.63	612.15	605.37	100	1261.77	19.94	45.40	660
Q2RGH3_MOOTA/9-3	A3ITK3_9CHRO/9-3	362	356	2183.00	2	355	152	42.82	614.93	608.17	100	1254.51	18.11	51.26	661
Q2RGH3_MOOTA/9-3	P72620_SYNY3/9-3	362	356	2221.00	2	355	166	46.76	625.63	618.87	100	1254.89	22.17	43.58	662
Q2RGH3_MOOTA/9-3	Q3M485_ANAVT/9-3	362	357	2224.00	3	356	156	43.82	624.72	614.61	100	1259.26	19.79	48.75	663
Q2RGH3_MOOTA/9-3	A0YJ31_LYNSP/9-3	362	361	2254.00	2	360	160	44.44	626.11	619.44	100	1266.79	19.31	51.14	664
Q2RGH3_MOOTA/9-3	Q117W1_TRIEI/9-3	362	361	2298.00	2	360	166	46.11	638.33	631.67	100	1266.41	19.75	52.23	665
Q2RGH3_MOOTA/9-3	Q6NIV0_CORDI/9-3	362	354	2201.00	5	353	166	47.03	623.51	606.52	100	1252.27	20.52	46.23	666
Q2RGH3_MOOTA/9-3	A0QVU9_MYCS2/9-3	362	355	2251.00	3	354	172	48.59	635.88	625.71	100	1258.42	24.08	41.21	667
Q2RGH3_MOOTA/9-3	A8L5A7_FRASN/9-3	362	356	2248.00	3	355	173	48.73	633.24	623.10	100	1255.99	19.49	50.90	668
Q2RGH3_MOOTA/9-3	A4FE76_SACEN/9-3	362	356	2240.00	3	355	166	46.76	630.99	620.85	100	1251.62	19.91	49.65	669
Q2RGH3_MOOTA/9-3	Q6PTA3_AZOCA/9-3	362	361	2233.00	2	360	164	45.56	620.28	613.61	100	1278.58	19.01	50.20	670
Q2RGH3_MOOTA/9-3	Q1J410_SPHAL/9-3	362	361	2260.00	2	360	163	45.28	627.78	621.11	100	1268.58	22.42	44.22	671
Q2RGH3_MOOTA/9-3	Q7WXP3_CUPNH/9-3	362	361	2252.00	2	360	163	45.28	625.56	618.89	100	1273.63	21.98	44.52	672
Q2RGH3_MOOTA/9-3	A4BQ13_9GAMM/9-3	362	361	2222.00	2	360	160	44.44	617.22	610.56	100	1271.26	18.20	52.25	673
Q2RGH3_MOOTA/9-3	A5E9B5_BRASB/9-3	362	361	2266.00	2	360	165	45.83	629.44	622.78	100	1269.21	17.86	55.82	674
Q2RGH3_MOOTA/9-3	A1B6P8_PARDP/9-3	362	365	2237.00	3	361	164	45.43	619.67	609.70	100	1278.69	20.58	46.57	675
Q2RGH3_MOOTA/9-3	Q20XQ7_RHOPB/15-	362	368	2239.00	2	362	163	45.03	618.51	611.88	100	1290.50	20.02	47.38	676
Q2RGH3_MOOTA/9-3	A6VPG1_ACTSZ/9-3	362	362	2156.00	3	360	150	41.67	598.89	588.89	100	1267.02	17.39	51.12	677
Q2RGH3_MOOTA/9-3	A3N1X6_ACTP2/9-3	362	362	2128.00	3	360	146	40.56	591.11	581.11	100	1262.09	19.33	44.79	678
Q2RGH3_MOOTA/9-3	A8GEJ9_SERP5/9-3	362	361	2168.00	2	360	152	42.22	602.22	595.56	100	1266.86	23.54	38.27	679
Q2RGH3_MOOTA/9-3	Q6D7U3_ERWCT/9-3	362	361	2193.00	2	360	159	44.17	609.17	602.50	100	1261.64	20.48	45.49	680
Q2RGH3_MOOTA/9-3	Q5PEA0_SALPA/9-3	362	361	2162.00	2	360	154	42.78	600.56	593.89	100	1263.75	19.35	46.42	681
Q2RGH3_MOOTA/9-3	B4U671_HYDS0/7-3	362	354	2169.00	5	352	156	44.32	616.19	599.15	100	1251.52	21.22	43.24	682
Q2RGH3_MOOTA/9-3	O67225_AQUAE/14-	362	364	2228.00	5	356	160	44.94	625.84	608.99	100	1273.12	20.97	45.54	683
Q2RGH3_MOOTA/9-3	A7GYJ2_CAMC5/9-3	362	353	2181.00	2	353	150	42.49	617.85	611.05	100	1254.99	20.80	44.51	684
Q2RGH3_MOOTA/9-3	A7I1P6_CAMHC/9-3	362	353	2091.00	2	353	136	38.53	592.35	585.55	100	1246.13	18.29	46.20	685
Q2RGH3_MOOTA/9-3	B9KGD1_CAMLR/9-3	362	353	2135.00	2	353	142	40.23	604.82	598.02	100	1247.50	20.04	44.29	686
Q2RGH3_MOOTA/9-3	A7H3Q9_CAMJD/9-3	362	353	2080.00	2	353	135	38.24	589.24	582.44	100	1253.08	21.61	38.27	687
Q2RGH3_MOOTA/9-3	Q4HSJ7_CAMUP/9-3	362	353	2095.00	2	353	139	39.38	593.48	586.69	100	1253.80	18.58	45.26	688
Q2RGH3_MOOTA/9-3	Q31DZ2_THICR/15-	362	359	2132.00	4	354	146	41.24	602.26	588.70	100	1260.00	19.98	43.64	689
Q2RGH3_MOOTA/9-3	Q1Z837_PHOPR/13-	362	359	2096.00	2	358	137	38.27	585.47	578.77	100	1260.52	20.74	40.28	690
Q2RGH3_MOOTA/9-3	A1S671_SHEAM/24-	362	359	2125.00	2	358	149	41.62	593.58	586.87	100	1268.60	19.62	43.65	691
Q2RGH3_MOOTA/9-3	Q1ZT04_PHOAS/14-	362	359	2146.00	4	357	147	41.18	601.12	587.68	100	1263.77	20.38	43.30	692
Q2RGH3_MOOTA/9-3	A8H458_SHEPA/13-	362	359	2140.00	4	357	146	40.90	599.44	585.99	100	1260.45	18.83	46.70	693
Q2RGH3_MOOTA/9-3	Q081V8_SHEFN/13-	362	359	2111.00	4	357	146	40.90	591.32	577.87	100	1262.49	18.59	45.65	694
Q2RGH3_MOOTA/9-3	A3QDS5_SHELP/13-	362	359	2124.00	2	358	144	40.22	593.30	586.59	100	1262.18	19.97	43.16	695
Q2RGH3_MOOTA/9-3	A3D3S4_SHEB5/13-	362	359	2110.00	1	358	138	38.55	589.39	586.03	100	1263.71	19.75	42.85	696
Q2RGH3_MOOTA/9-3	A4SLV8_AERS4/13-	362	357	2161.00	3	356	155	43.54	607.02	596.91	100	1267.48	20.47	43.66	697
Q2RGH3_MOOTA/9-3	Q1ZGM9_9GAMM/12-	362	364	2132.00	3	358	149	41.62	595.53	585.47	100	1269.94	22.09	39.02	698
Q2RGH3_MOOTA/9-3	A6Q3M7_NITSB/12-	362	364	2076.00	3	356	136	38.20	583.15	573.03	100	1260.09	18.19	44.86	699
Q2RGH3_MOOTA/9-3	A6QAT8_SULNB/15-	362	366	2146.00	4	357	144	40.34	601.12	587.68	100	1271.78	19.65	44.50	700
Q2RGH3_MOOTA/9-3	A8EUN7_ARCB4/16-	362	358	2101.00	0	358	129	36.03	586.87	586.87	100	1250.54	18.73	45.41	701
Q2RGH3_MOOTA/9-3	Q7M9N5_WOLSU/12-	362	359	2188.00	4	357	161	45.10	612.89	599.44	100	1265.06	20.53	44.96	702
Q2RGH3_MOOTA/9-3	Q7VJC1_HELHP/21-	362	359	2112.00	2	358	140	39.11	589.94	583.24	100	1265.99	18.55	45.61	703
Q2RGH3_MOOTA/9-3	Q17WE6_HELAH/12-	362	359	2163.00	2	358	146	40.78	604.19	597.49	100	1263.34	19.51	46.11	704
Q2RGH3_MOOTA/9-3	Q2RXN4_RHORT/12-	362	364	2158.00	5	355	167	47.04	607.89	590.99	100	1291.06	23.22	37.34	705
Q2RGH3_MOOTA/9-3	B2JX88_BURP8/9-3	362	357	2198.00	4	355	165	46.48	619.15	605.63	100	1262.77	17.86	52.37	706
Q2RGH3_MOOTA/9-3	A5IEY6_LEGPC/9-3	362	357	2122.00	4	355	153	43.10	597.75	584.23	100	1254.83	18.51	46.85	707
Q2RGH3_MOOTA/9-3	Q2SQT0_HAHCH/9-3	362	361	2146.00	6	355	157	44.23	604.51	584.23	100	1270.90	21.15	41.37	708
Q2RGH3_MOOTA/9-3	HYPD_AZOVI/9-370	362	362	2223.00	5	355	175	49.30	626.20	609.30	100	1278.18	22.10	42.76	709
Q2RGH3_MOOTA/9-3	Q2BN39_9GAMM/9-3	362	363	2164.00	5	355	160	45.07	609.58	592.68	100	1273.90	20.95	42.48	710
Q2RGH3_MOOTA/9-3	Q0A730_ALHEH/9-3	362	363	2161.00	6	353	163	46.18	612.18	591.78	100	1277.28	19.71	44.84	711
Q2RGH3_MOOTA/9-3	HYPD1_BRAJA/9-37	362	363	2148.00	6	355	153	43.10	605.07	584.79	100	1269.89	20.05	43.80	712
Q2RGH3_MOOTA/9-3	HYPD2_BRAJA/9-37	362	363	2192.00	5	355	158	44.51	617.46	600.56	100	1271.02	20.95	43.95	713
Q2RGH3_MOOTA/9-3	HYPD_RHILV/9-371	362	363	2183.00	5	355	161	45.35	614.93	598.03	100	1277.63	20.03	45.20	714
Q2RGH3_MOOTA/9-3	Q13BX4_RHOPS/9-3	362	363	2232.00	5	355	172	48.45	628.73	611.83	100	1281.09	21.12	45.02	715
Q2RGH3_MOOTA/9-3	Q20ZZ2_RHOPB/9-3	362	359	2193.00	5	355	165	46.48	617.75	600.85	100	1272.42	21.71	42.40	716
Q2RGH3_MOOTA/9-3	A1KC63_AZOSB/9-3	362	364	2192.00	6	355	171	48.17	617.46	597.18	100	1278.56	23.21	39.35	717
Q2RGH3_MOOTA/9-3	A2SJM7_METPP/9-3	362	363	2159.00	7	353	161	45.61	611.61	587.82	100	1277.53	21.44	41.12	718
Q2RGH3_MOOTA/9-3	A4JRG7_BURVG/9-3	362	362	2132.00	5	355	159	44.79	600.56	583.66	100	1276.61	19.36	44.18	719
Q2RGH3_MOOTA/9-3	Q478N8_DECAR/9-3	362	363	2200.00	6	353	164	46.46	623.23	602.83	100	1276.54	21.63	42.70	720
Q2RGH3_MOOTA/9-3	Q2W6T2_MAGSA/9-3	362	363	2207.00	5	355	165	46.48	621.69	604.79	100	1270.93	18.85	49.67	721
Q2RGH3_MOOTA/9-3	Q0EZV7_9PROT/9-3	362	357	2156.00	4	355	156	43.94	607.32	593.80	100	1266.31	21.63	41.13	722
Q2RGH3_MOOTA/9-3	Q83WU7_THIRO/9-3	362	360	2198.00	5	355	164	46.20	619.15	602.25	100	1266.28	22.71	41.02	723
Q2RGH3_MOOTA/9-3	A0P441_9RHOB/9-3	362	363	2177.00	5	355	161	45.35	613.24	596.34	100	1275.20	17.35	51.97	724
Q2RGH3_MOOTA/9-3	A0P1M6_9RHOB/9-3	362	363	2173.00	5	355	160	45.07	612.11	595.21	100	1276.70	20.50	43.72	725
Q2RGH3_MOOTA/9-3	O28901_ARCFU/14-	362	355	2054.00	5	352	143	40.63	583.52	566.48	100	1254.92	18.65	42.84	726
Q2RGH3_MOOTA/9-3	Q977P6_THELI/8-3	362	361	2211.00	4	356	152	42.70	621.07	607.58	100	1269.92	21.02	44.77	727
Q2RGH3_MOOTA/9-3	O58609_PYRHO/7-3	362	360	2138.00	4	355	139	39.15	602.25	588.73	100	1262.84	22.12	39.57	728
Q2RGH3_MOOTA/9-3	Q5JII1_PYRKO/10-	362	362	2163.00	4	357	149	41.74	605.88	592.44	100	1266.57	21.15	42.38	729
Q2RGH3_MOOTA/9-3	Y993_METJA/6-358	362	353	2164.00	4	353	150	42.49	613.03	599.43	100	1243.71	20.94	43.96	730
Q2RGH3_MOOTA/9-3	Q6M0I1_METMP/10-	362	350	2131.00	6	349	152	43.55	610.60	589.97	100	1238.75	20.54	43.44	731
Q2RGH3_MOOTA/9-3	A6UVF5_META3/7-3	362	366	2163.00	5	354	153	43.22	611.02	594.07	100	1264.04	21.08	42.65	732
Q2RGH3_MOOTA/9-3	O27144_METTH/1-3	362	348	2214.00	5	348	171	49.14	636.21	618.97	100	1250.14	19.24	50.09	733
Q2RGH3_MOOTA/9-3	A5ULS2_METS3/1-3	362	348	2121.00	5	348	149	42.82	609.48	592.24	100	1240.18	17.48	50.40	734
Q2RGH3_MOOTA/9-3	Q2NEU1_METST/1-3	362	347	2123.00	6	347	153	44.09	611.82	591.07	100	1238.68	20.56	43.01	735
Q2RGH3_MOOTA/9-3	Q8TYR6_METKA/5-3	362	346	2028.00	8	346	154	44.51	586.13	558.38	100	1244.83	21.35	36.68	736
Q2RGH3_MOOTA/9-3	Q0W4N4_UNCMA/4-3	362	343	2116.00	7	343	157	45.77	616.91	592.42	100	1233.31	20.49	43.07	737
Q2RGH3_MOOTA/9-3	Q2FMR2_METHJ/1-3	362	340	2102.00	6	340	161	47.35	618.24	597.06	100	1219.09	19.28	45.78	738
Q2RGH3_MOOTA/9-3	A4YFA0_METS5/13-	362	355	1997.00	5	353	132	37.39	565.72	548.73	100	1256.71	17.35	42.67	739
Q2RGH3_MOOTA/9-3	Q8NKV0_ACIAM/14-	362	370	2081.00	8	357	150	42.02	582.91	556.02	100	1276.23	20.24	39.76	740
Q2RGH3_MOOTA/9-3	A1RR05_PYRIL/11-	362	376	2086.00	8	358	152	42.46	582.68	555.87	100	1289.18	19.67	40.50	741
Q2RGH3_MOOTA/9-3	A1S0N0_THEPD/22-	362	373	2110.00	7	358	159	44.41	589.39	565.92	100	1288.26	22.79	36.05	742
Q2RGH3_MOOTA/9-3	A8A9J4_IGNH4/4-3	362	362	2198.00	5	358	155	43.30	613.97	597.21	100	1271.34	22.14	41.86	743
Q2RGH3_MOOTA/9-3	A2BKU8_HYPBU/21-	362	371	2167.00	6	358	157	43.85	605.31	585.20	100	1280.34	21.50	41.23	744
Q2RGH3_MOOTA/9-3	A3DKX4_STAMF/12-	362	364	2116.00	5	358	138	38.55	591.06	574.30	100	1260.94	21.10	40.52	745
Q2RGH3_MOOTA/9-3	Q2IN68_ANADE/14-	362	358	2066.00	4	354	147	41.53	583.62	570.06	100	1276.46	17.74	44.51	746
Q2RGH3_MOOTA/9-3	A1SU74_PSYIN/14-	362	354	2129.00	2	354	138	38.98	601.41	594.63	100	1249.50	16.83	52.25	747
Q2RGH3_MOOTA/9-3	Q8PUL8_METMA/9-3	362	364	2109.00	6	356	157	44.10	592.42	572.19	100	1282.67	20.17	40.97	748
Q2RGH3_MOOTA/9-3	A0L606_MAGSM/2-3	362	361	1889.00	5	352	122	34.66	536.65	519.60	100	1262.49	18.60	33.69	749
Q2RGH3_MOOTA/9-3	F2G4P6_ALTMD/1-3	362	360	1953.00	4	352	128	36.36	554.83	541.19	100	1264.33	18.23	37.77	750
Q2RGH3_MOOTA/9-3	Q2Y8F6_NITMU/1-3	362	361	2065.00	4	353	141	39.94	584.99	571.39	100	1269.78	21.02	37.82	751
Q2RGH3_MOOTA/9-3	A5EUJ0_BRASB/1-3	362	361	2049.00	4	353	143	40.51	580.45	566.86	100	1273.81	19.91	38.94	752
Q2RGH3_MOOTA/9-3	A0LAJ4_MAGSM/2-3	362	358	2038.00	4	349	143	40.97	583.95	570.20	100	1260.52	19.31	40.27	753
Q2LVY3_SYNAS/9-3	B8FQW4_DESHD/12-	356	353	2355.00	3	352	186	52.84	669.03	658.81	100	1248.22	21.78	50.83	754
Q2LVY3_SYNAS/9-3	A1HTX9_9FIRM/9-3	356	355	2243.00	4	351	175	49.86	639.03	625.36	100	1255.21	20.13	49.06	755
Q2LVY3_SYNAS/9-3	A5FPQ9_DEHSB/9-3	356	354	2239.00	4	352	169	48.01	636.08	622.44	100	1244.58	16.83	59.10	756
Q2LVY3_SYNAS/9-3	Q97KV5_CLOAB/9-3	356	353	2208.00	3	352	166	47.16	627.27	617.05	100	1243.11	19.31	49.97	757
Q2LVY3_SYNAS/9-3	B8D1S3_HALOH/9-3	356	354	2158.00	3	353	150	42.49	611.33	601.13	100	1243.51	20.74	44.09	758
Q2LVY3_SYNAS/9-3	A7GE79_CLOBL/3-3	356	353	2062.00	3	352	132	37.50	585.80	575.57	100	1228.96	22.05	37.78	759
Q2LVY3_SYNAS/9-3	A6LXR6_CLOB8/2-3	356	357	2110.00	4	352	143	40.63	599.43	585.80	100	1242.72	18.70	46.38	760
Q2LVY3_SYNAS/9-3	Q3ABW4_CARHZ/3-3	356	356	2185.00	3	354	163	46.05	617.23	607.06	100	1247.61	22.66	41.37	761
Q2LVY3_SYNAS/9-3	A5ZMU1_9FIRM/1-3	356	349	2152.00	2	349	153	43.84	616.62	609.74	100	1232.72	17.55	52.39	762
Q2LVY3_SYNAS/9-3	A4CGN2_ROBBH/9-3	356	353	2224.00	3	352	164	46.59	631.82	621.59	100	1244.87	18.58	52.70	763
Q2LVY3_SYNAS/9-3	A5FCZ4_FLAJ1/9-3	356	350	2105.00	4	349	148	42.41	603.15	589.40	100	1236.66	21.99	39.49	764
Q2LVY3_SYNAS/9-3	Q1NVR4_9DELT/9-3	356	391	2229.00	6	353	179	50.71	631.44	611.05	100	1313.76	22.13	41.37	765
Q2LVY3_SYNAS/9-3	A6FYB1_9DELT/9-3	356	360	2177.00	5	353	163	46.18	616.71	599.72	100	1272.66	20.58	43.94	766
Q2LVY3_SYNAS/9-3	A3Z0T6_9SYNE/9-3	356	358	2176.00	4	352	162	46.02	618.18	604.55	100	1262.98	20.05	45.53	767
Q2LVY3_SYNAS/9-3	Q01R78_SOLUE/9-3	356	353	2177.00	3	352	156	44.32	618.47	608.24	100	1243.79	18.85	49.51	768
Q2LVY3_SYNAS/9-3	B4SCQ1_PELPB/9-3	356	353	2238.00	3	352	163	46.31	635.80	625.57	100	1248.69	18.83	52.54	769
Q2LVY3_SYNAS/9-3	B3EEL2_CHLL2/9-3	356	353	2220.00	3	352	161	45.74	630.68	620.45	100	1246.14	20.85	46.70	770
Q2LVY3_SYNAS/9-3	Q8KBJ3_CHLTE/9-3	356	353	2231.00	3	352	167	47.44	633.81	623.58	100	1251.51	21.47	45.62	771
Q2LVY3_SYNAS/9-3	B4S9I9_PROA2/9-3	356	353	2244.00	3	352	172	48.86	637.50	627.27	100	1250.42	20.96	47.41	772
Q2LVY3_SYNAS/9-3	Q01S96_SOLUE/9-3	356	353	2234.00	3	352	167	47.44	634.66	624.43	100	1248.78	23.03	42.78	773
Q2LVY3_SYNAS/9-3	A8LH32_FRASN/9-3	356	353	2238.00	3	352	168	47.73	635.80	625.57	100	1253.35	20.89	47.13	774
Q2LVY3_SYNAS/9-3	Q1IQZ4_KORVE/9-3	356	353	2193.00	3	352	158	44.89	623.01	612.78	100	1245.11	18.41	51.49	775
Q2LVY3_SYNAS/9-3	A0QUN9_MYCS2/9-3	356	353	2190.00	3	352	158	44.89	622.16	611.93	100	1249.91	20.77	45.26	776
Q2LVY3_SYNAS/9-3	Q2JE40_FRASC/9-3	356	353	2239.00	3	352	166	47.16	636.08	625.85	100	1248.56	20.60	48.09	777
Q2LVY3_SYNAS/9-3	B8G3N7_CHLAD/9-3	356	353	2269.00	3	352	168	47.73	644.60	634.38	100	1247.59	20.75	49.23	778
Q2LVY3_SYNAS/9-3	Q825T0_STRAW/9-3	356	353	2267.00	3	352	174	49.43	644.03	633.81	100	1247.18	20.34	50.13	779
Q2LVY3_SYNAS/9-3	Q0RN44_FRAAA/9-3	356	353	2236.00	3	352	165	46.88	635.23	625.00	100	1247.90	21.45	46.06	780
Q2LVY3_SYNAS/9-3	A6C223_9PLAN/9-3	356	353	2139.00	3	352	153	43.47	607.67	597.44	100	1249.67	20.99	42.37	781
Q2LVY3_SYNAS/9-3	Q31KK3_SYNE7/9-3	356	355	2150.00	2	353	157	44.48	609.07	602.27	100	1250.95	18.98	47.38	782
Q2LVY3_SYNAS/9-3	A3ITK3_9CHRO/9-3	356	356	2215.00	5	352	162	46.02	629.26	612.22	100	1247.98	20.40	47.39	783
Q2LVY3_SYNAS/9-3	P72620_SYNY3/9-3	356	356	2228.00	5	352	168	47.73	632.95	615.91	100	1245.24	17.87	55.01	784
Q2LVY3_SYNAS/9-3	Q3M485_ANAVT/9-3	356	357	2302.00	3	355	172	48.45	648.45	638.31	100	1243.68	18.70	56.59	785
Q2LVY3_SYNAS/9-3	A0YJ31_LYNSP/9-3	356	361	2308.00	4	355	175	49.30	650.14	636.62	100	1256.61	21.98	47.84	786
Q2LVY3_SYNAS/9-3	Q117W1_TRIEI/9-3	356	361	2355.00	4	355	182	51.27	663.38	649.86	100	1254.42	21.02	52.35	787
Q2LVY3_SYNAS/9-3	Q6NIV0_CORDI/9-3	356	354	2287.00	5	352	179	50.85	649.72	632.67	100	1242.71	21.30	49.04	788
Q2LVY3_SYNAS/9-3	A0QVU9_MYCS2/9-3	356	355	2302.00	4	353	176	49.86	652.12	638.53	100	1243.42	22.09	47.92	789
Q2LVY3_SYNAS/9-3	A8L5A7_FRASN/9-3	356	356	2266.00	4	354	174	49.15	640.11	626.55	100	1243.71	19.09	53.54	790
Q2LVY3_SYNAS/9-3	A4FE76_SACEN/9-3	356	356	2260.00	4	354	171	48.31	638.42	624.86	100	1243.92	21.56	47.14	791
Q2LVY3_SYNAS/9-3	Q6PTA3_AZOCA/9-3	356	361	2300.00	4	355	174	49.01	647.89	634.37	100	1263.22	22.57	45.94	792
Q2LVY3_SYNAS/9-3	Q1J410_SPHAL/9-3	356	361	2268.00	4	355	175	49.30	638.87	625.35	100	1257.51	19.88	50.82	793
Q2LVY3_SYNAS/9-3	Q7WXP3_CUPNH/9-3	356	361	2298.00	4	355	171	48.17	647.32	633.80	100	1254.23	22.11	47.21	794
Q2LVY3_SYNAS/9-3	A4BQ13_9GAMM/9-3	356	361	2303.00	4	355	179	50.42	648.73	635.21	100	1257.78	19.72	53.02	795
Q2LVY3_SYNAS/9-3	A5E9B5_BRASB/9-3	356	361	2285.00	4	355	170	47.89	643.66	630.14	100	1253.65	20.17	51.14	796
Q2LVY3_SYNAS/9-3	A1B6P8_PARDP/9-3	356	365	2278.00	5	355	178	50.14	641.69	624.79	100	1269.07	22.23	45.38	797
Q2LVY3_SYNAS/9-3	Q20XQ7_RHOPB/15-	356	368	2297.00	5	355	184	51.83	647.04	630.14	100	1273.56	20.19	50.70	798
Q2LVY3_SYNAS/9-3	A6VPG1_ACTSZ/9-3	356	362	2171.00	4	355	156	43.94	611.55	598.03	100	1251.13	19.22	47.87	799
Q2LVY3_SYNAS/9-3	A3N1X6_ACTP2/9-3	356	362	2168.00	4	355	156	43.94	610.70	597.18	100	1252.38	21.34	42.90	800
Q2LVY3_SYNAS/9-3	A8GEJ9_SERP5/9-3	356	361	2192.00	4	355	160	45.07	617.46	603.94	100	1252.59	20.95	44.85	801
Q2LVY3_SYNAS/9-3	Q6D7U3_ERWCT/9-3	356	361	2209.00	6	354	167	47.18	624.01	603.67	100	1253.82	19.49	49.00	802
Q2LVY3_SYNAS/9-3	Q5PEA0_SALPA/9-3	356	361	2171.00	4	355	154	43.38	611.55	598.03	100	1255.71	21.39	42.78	803
