I	J	ILEN	JLEN	MATCH	NGAPS	NALIG	NIDENT	%IDENT	NAS	NASAL	NRANS	RMEAN	STDEV	SCORE	PWMATCH
d1hpga_/1-187	d2ea3a_/1-183	187	183	1050.00	3	178	78	43.82	589.89	569.66	100	708.79	17.21	19.82	761
d1hpga_/1-187	d3stia_/1-228	187	228	753.00	8	184	41	22.28	409.24	357.07	100	719.79	14.18	2.34	762
d1hpga_/1-187	d2qxia_/1-224	187	224	760.00	8	185	39	21.08	410.81	358.92	100	704.65	13.87	3.99	763
d1hpga_/1-187	d3gylb_/1-247	187	247	751.00	9	187	39	20.86	401.60	343.85	100	723.94	14.09	1.92	764
d1hpga_/1-187	d2oq5a_/1-232	187	232	805.00	8	185	47	25.41	435.14	383.24	100	715.00	13.30	6.77	765
d1hpga_/1-187	d2bdga_/1-223	187	223	760.00	8	186	37	19.89	408.60	356.99	100	708.01	15.58	3.34	766
d1hpga_/1-187	d2asub_/1-225	187	225	713.00	9	183	40	21.86	389.62	330.60	100	695.86	15.60	1.10	767
d1hpga_/1-187	d2odpa2/1-288	187	288	751.00	14	185	48	25.95	405.95	315.14	100	718.35	11.79	2.77	768
d1hpga_/1-187	d2zgca_/1-231	187	231	759.00	11	184	42	22.83	412.50	340.76	100	706.02	15.41	3.44	769
d1hpga_/1-187	d3tjoa_/1-211	187	211	695.00	6	179	27	15.08	388.27	348.04	100	693.83	13.46	0.09	770
d1hpga_/1-187	d2psxa_/1-227	187	227	758.00	10	187	46	24.60	405.35	341.18	100	695.55	14.48	4.31	771
d1hpga_/1-187	d2qy0b_/1-240	187	240	736.00	10	183	45	24.59	402.19	336.61	100	708.23	15.46	1.80	772
d1hpga_/1-187	d3govb_/1-251	187	251	780.00	8	185	44	23.78	421.62	369.73	100	712.01	15.27	4.45	773
d1hpga_/1-187	d3qzra_/1-180	187	180	687.00	3	170	28	16.47	404.12	382.94	100	645.34	13.43	3.10	774
d1hpga_/1-187	d4fvda_/1-138	187	138	563.00	6	138	33	23.91	407.97	355.80	100	539.86	13.91	1.66	775
d1hpga_/1-187	d2q6fa_/1-301	187	301	749.00	7	186	40	21.51	402.69	357.53	100	757.73	13.97	-0.62	776
d1hpga_/1-187	d2ouaa_/1-188	187	188	1028.00	3	184	70	38.04	558.70	539.13	100	716.06	17.43	17.90	777
d1hpga_/1-187	d3h7oa_/1-228	187	228	710.00	10	186	41	22.04	381.72	317.20	100	696.04	14.85	0.94	778
d1hpga_/1-187	d3h7ta_/1-235	187	235	748.00	7	187	39	20.86	400.00	355.08	100	717.77	14.10	2.14	779
d1hpga_/1-187	d2as9a_/1-207	187	207	719.00	9	183	33	18.03	392.90	333.88	100	694.79	15.00	1.61	780
d1hpga_/1-187	d2vida_/1-204	187	204	729.00	6	185	31	16.76	394.05	355.14	100	701.39	14.94	1.85	781
d1hpga_/1-187	d3ufaa_/1-200	187	200	696.00	7	181	31	17.13	384.53	338.12	100	698.12	15.48	-0.14	782
d1hpga_/1-187	d2pfea_/1-186	187	186	1061.00	1	182	70	38.46	582.97	576.37	100	708.18	15.42	22.88	783
d1hpga_/1-187	d3mmga_/1-217	187	217	710.00	6	186	32	17.20	381.72	343.01	100	690.42	15.22	1.29	784
d1hpga_/1-187	d1ym0a_/1-238	187	238	766.00	10	187	52	27.81	409.63	345.45	100	738.26	15.23	1.82	785
d1p3ca_/1-215	d1lcya2/1-205	215	205	761.00	8	196	35	17.86	388.27	339.29	100	743.63	18.71	0.93	786
d1p3ca_/1-215	d2sgaa_/1-181	215	181	743.00	7	176	39	22.16	422.16	374.43	100	719.25	14.33	1.66	787
d1p3ca_/1-215	d3cs0a3/1-249	215	249	868.00	6	214	44	20.56	405.61	371.96	100	822.27	16.06	2.85	788
d1p3ca_/1-215	d1l1ja_/1-228	215	228	799.00	10	191	44	23.04	418.32	355.50	100	784.80	16.57	0.86	789
d1p3ca_/1-215	d2z9ia2/1-221	215	221	862.00	9	197	59	29.95	437.56	382.74	100	793.25	15.06	4.57	790
d1p3ca_/1-215	d2sfaa_/1-191	215	191	761.00	8	185	43	23.24	411.35	359.46	100	749.73	14.29	0.79	791
d1p3ca_/1-215	d3beua_/1-224	215	224	855.00	7	200	46	23.00	427.50	385.50	100	796.32	14.92	3.93	792
d1p3ca_/1-215	d1os8a_/1-223	215	223	863.00	7	198	49	24.75	435.86	393.43	100	796.06	14.67	4.56	793
d1p3ca_/1-215	d3i77a_/1-230	215	230	869.00	7	205	46	22.44	423.90	382.93	100	800.60	16.98	4.03	794
d1p3ca_/1-215	d2o8la_/1-216	215	216	976.00	6	207	51	24.64	471.50	436.71	100	781.79	15.35	12.65	795
d1p3ca_/1-215	d3lgia_/1-220	215	220	828.00	3	208	33	15.87	398.08	380.77	100	783.90	15.53	2.84	796
d1p3ca_/1-215	d2qa9e_/1-185	215	185	753.00	8	180	39	21.67	418.33	365.00	100	733.99	14.15	1.34	797
d1p3ca_/1-215	g1gg6.1/1-240	215	240	857.00	9	209	42	20.10	410.05	358.37	100	809.47	14.98	3.17	798
d1p3ca_/1-215	d1pytd_/1-251	215	251	889.00	10	211	46	21.80	421.33	364.45	100	805.33	16.73	5.00	799
d1p3ca_/1-215	g1kdq.1/1-226	215	226	857.00	6	206	43	20.87	416.02	381.07	100	781.53	14.28	5.29	800
d1p3ca_/1-215	d1eq9a_/1-222	215	222	845.00	8	202	40	19.80	418.32	370.79	100	775.49	15.25	4.56	801
d1p3ca_/1-215	d1sgfa_/1-228	215	228	813.00	6	199	37	18.59	408.54	372.36	100	762.63	16.02	3.14	802
d1p3ca_/1-215	d1sgfg_/1-237	215	237	851.00	8	206	43	20.87	413.11	366.50	100	780.18	15.42	4.59	803
d1p3ca_/1-215	d1autc_/1-240	215	240	850.00	7	209	39	18.66	406.70	366.51	100	778.72	16.90	4.22	804
d1p3ca_/1-215	g1fiz.1/1-277	215	277	874.00	6	214	44	20.56	408.41	374.77	100	810.11	14.72	4.34	805
d1p3ca_/1-215	g1fiw.1/1-275	215	275	867.00	9	213	43	20.19	407.04	356.34	100	813.01	15.22	3.55	806
d1p3ca_/1-215	d2fpza_/1-243	215	243	815.00	9	209	37	17.70	389.95	338.28	100	774.23	15.34	2.66	807
d1p3ca_/1-215	d1cgha_/1-224	215	224	843.00	9	202	46	22.77	417.33	363.86	100	769.56	16.54	4.44	808
d1p3ca_/1-215	d4k60a_/1-226	215	226	847.00	6	208	42	20.19	407.21	372.60	100	767.24	14.64	5.45	809
d1p3ca_/1-215	d3rp2a_/1-224	215	224	813.00	9	202	38	18.81	402.48	349.01	100	762.73	16.49	3.05	810
d1p3ca_/1-215	d1pfxc_/1-235	215	235	821.00	9	205	38	18.54	400.49	347.80	100	794.24	15.66	1.71	811
d1p3ca_/1-215	d1kigh_/1-241	215	241	849.00	10	206	44	21.36	412.14	353.88	100	791.66	16.38	3.50	812
d1p3ca_/1-215	d1fxya_/1-228	215	228	872.00	8	203	50	24.63	429.56	382.27	100	780.25	14.45	6.35	813
d1p3ca_/1-215	d3bg8a_/1-238	215	238	890.00	7	210	45	21.43	423.81	383.81	100	787.63	16.03	6.39	814
d1p3ca_/1-215	d1elva1/1-259	215	259	843.00	10	209	42	20.10	403.35	345.93	100	807.38	14.19	2.51	815
d1p3ca_/1-215	d1azza_/1-226	215	226	896.00	8	204	48	23.53	439.22	392.16	100	791.85	16.20	6.43	816
d1p3ca_/1-215	d1eufa_/1-224	215	224	857.00	8	202	42	20.79	424.26	376.73	100	772.38	14.43	5.86	817
d1p3ca_/1-215	d1elta_/1-236	215	236	860.00	11	205	44	21.46	419.51	355.12	100	812.09	18.69	2.56	818
d1p3ca_/1-215	d3hgpa_/1-240	215	240	854.00	8	211	42	19.91	404.74	359.24	100	811.66	17.15	2.47	819
d1p3ca_/1-215	d1brup_/1-241	215	241	871.00	9	208	51	24.52	418.75	366.83	100	807.45	15.43	4.12	820
d1p3ca_/1-215	d1m9ua_/1-241	215	241	869.00	9	208	45	21.63	417.79	365.87	100	822.56	17.35	2.68	821
d1p3ca_/1-215	d1ekbb_/1-235	215	235	880.00	8	208	44	21.15	423.08	376.92	100	779.30	13.63	7.39	822
d1p3ca_/1-215	d1rrka1/1-287	215	287	869.00	8	214	45	21.03	406.07	361.21	100	814.78	14.04	3.86	823
d1p3ca_/1-215	d2xw9a_/1-228	215	228	846.00	10	205	44	21.46	412.68	354.15	100	768.46	15.55	4.99	824
d1p3ca_/1-215	d1orfa_/1-232	215	232	832.00	9	203	41	20.20	409.85	356.65	100	779.10	18.17	2.91	825
d1p3ca_/1-215	d1iaua_/1-226	215	226	859.00	6	205	40	19.51	419.02	383.90	100	768.89	14.68	6.14	826
d1p3ca_/1-215	d1fi8a_/1-227	215	227	858.00	8	204	40	19.61	420.59	373.53	100	776.56	16.79	4.85	827
d1p3ca_/1-215	d1mzaa_/1-240	215	240	909.00	10	208	49	23.56	437.02	379.33	100	799.60	16.01	6.83	828
d1p3ca_/1-215	d1a7sa_/1-225	215	225	824.00	8	205	40	19.51	401.95	355.12	100	774.90	16.66	2.95	829
d1p3ca_/1-215	d1si5h_/1-234	215	234	826.00	6	206	46	22.33	400.97	366.02	100	779.35	18.39	2.54	830
d1p3ca_/1-215	d1z8ga1/1-255	215	255	836.00	10	209	43	20.57	400.00	342.58	100	804.26	16.27	1.95	831
d1p3ca_/1-215	d2hlca_/1-230	215	230	870.00	7	210	41	19.52	414.29	374.29	100	791.66	14.88	5.27	832
d1p3ca_/1-215	d1lo6a_/1-221	215	221	824.00	6	200	40	20.00	412.00	376.00	100	755.00	14.88	4.64	833
d1p3ca_/1-215	g2pka.1/1-233	215	233	853.00	10	207	40	19.32	412.08	354.11	100	774.52	16.56	4.74	834
d1p3ca_/1-215	d1ao5a_/1-237	215	237	837.00	7	207	41	19.81	404.35	363.77	100	775.00	14.54	4.26	835
d1p3ca_/1-215	d1q3xa1/1-242	215	242	854.00	7	206	46	22.33	414.56	373.79	100	799.81	17.45	3.11	836
d1p3ca_/1-215	d3ncla_/1-241	215	241	892.00	9	210	46	21.90	424.76	373.33	100	788.75	16.79	6.15	837
d1p3ca_/1-215	d1fuja_/1-221	215	221	830.00	4	210	33	15.71	395.24	372.38	100	757.86	15.96	4.52	838
d1p3ca_/1-215	d1npma_/1-225	215	225	822.00	7	203	34	16.75	404.93	363.55	100	766.94	17.69	3.11	839
d1p3ca_/1-215	d1ddja_/1-247	215	247	855.00	7	213	44	20.66	401.41	361.97	100	787.40	15.29	4.42	840
d1p3ca_/1-215	d1fona_/1-232	215	232	861.00	13	197	54	27.41	437.06	357.87	100	782.11	15.70	5.03	841
d1p3ca_/1-215	d1pytc_/1-248	215	248	905.00	14	205	62	30.24	441.46	359.51	100	799.58	14.47	7.29	842
d1p3ca_/1-215	d1gvza_/1-237	215	237	833.00	7	200	41	20.50	416.50	374.50	100	774.57	15.39	3.80	843
d1p3ca_/1-215	d1a5ia_/1-265	215	265	850.00	10	214	38	17.76	397.20	341.12	100	812.16	16.89	2.24	844
d1p3ca_/1-215	g1ucy.1/1-297	215	297	847.00	7	215	36	16.74	393.95	354.88	100	814.42	14.56	2.24	845
d1p3ca_/1-215	g1h8d.1/1-290	215	290	859.00	7	215	36	16.74	399.53	360.47	100	813.34	18.65	2.45	846
d1p3ca_/1-215	g1jou.1/1-305	215	305	851.00	8	215	37	17.21	395.81	351.16	100	825.10	15.22	1.70	847
d1p3ca_/1-215	g1vr1.1/1-287	215	287	868.00	7	211	40	18.96	411.37	371.56	100	809.74	16.64	3.50	848
d1p3ca_/1-215	g2hnt.1/1-265	215	265	832.00	7	213	35	16.43	390.61	351.17	100	793.74	15.11	2.53	849
d1p3ca_/1-215	d1tona_/1-235	215	235	836.00	7	206	40	19.42	405.83	365.05	100	782.49	16.28	3.29	850
d1p3ca_/1-215	d1hj8a_/1-222	215	222	833.00	8	197	42	21.32	422.84	374.11	100	786.12	17.06	2.75	851
d1p3ca_/1-215	d1a0ja_/1-223	215	223	825.00	9	201	43	21.39	410.45	356.72	100	790.13	14.28	2.44	852
d1p3ca_/1-215	d4i8ha_/1-223	215	223	859.00	8	204	44	21.57	421.08	374.02	100	794.46	17.10	3.77	853
d1p3ca_/1-215	d1ezxc_/1-199	215	199	757.00	5	180	35	19.44	420.56	387.22	100	747.73	14.05	0.66	854
d1p3ca_/1-215	d1gdna_/1-224	215	224	893.00	9	200	45	22.50	446.50	392.50	100	811.50	15.62	5.22	855
d1p3ca_/1-215	d2ra3a_/1-224	215	224	827.00	10	201	46	22.89	411.44	351.74	100	781.22	17.97	2.55	856
d1p3ca_/1-215	d3p95a_/1-224	215	224	849.00	10	203	47	23.15	418.23	359.11	100	778.55	15.59	4.52	857
d1p3ca_/1-215	d2f91a1/1-237	215	237	872.00	7	211	43	20.38	413.27	373.46	100	803.46	15.77	4.35	858
d1p3ca_/1-215	d3fp7e_/1-223	215	223	815.00	9	204	37	18.14	399.51	346.57	100	773.44	17.57	2.37	859
d1p3ca_/1-215	d2a31a_/1-223	215	223	862.00	9	203	45	22.17	424.63	371.43	100	791.29	17.78	3.98	860
d1p3ca_/1-215	g1rtf.1/1-261	215	261	853.00	9	214	40	18.69	398.60	348.13	100	798.80	15.71	3.45	861
d1p3ca_/1-215	d3mhwu_/1-247	215	247	880.00	9	209	45	21.53	421.05	369.38	100	795.47	14.89	5.68	862
d1p3ca_/1-215	d1bqya_/1-234	215	234	849.00	8	203	41	20.20	418.23	370.94	100	777.79	16.96	4.20	863
d1p3ca_/1-215	d1op0a_/1-234	215	234	858.00	7	203	42	20.69	422.66	381.28	100	784.44	15.64	4.70	864
d1p3ca_/1-215	d2aiqa_/1-231	215	231	853.00	8	199	45	22.61	428.64	380.40	100	776.96	13.41	5.67	865
d1p3ca_/1-215	d2eeka_/1-220	215	220	823.00	9	197	42	21.32	417.77	362.94	100	774.21	13.12	3.72	866
d1p3ca_/1-215	d3s9ba_/1-234	215	234	828.00	4	207	36	17.39	400.00	376.81	100	779.00	14.44	3.39	867
d1p3ca_/1-215	d3s69a_/1-234	215	234	865.00	6	204	46	22.55	424.02	388.73	100	785.02	17.46	4.58	868
d1p3ca_/1-215	d2rdla_/1-226	215	226	817.00	5	208	37	17.79	392.79	363.94	100	762.97	18.04	2.99	869
d1p3ca_/1-215	d4e7na_/1-238	215	238	867.00	8	205	47	22.93	422.93	376.10	100	776.57	15.59	5.80	870
d1p3ca_/1-215	d2y5fa_/1-234	215	234	862.00	8	206	41	19.90	418.45	371.84	100	785.24	17.08	4.49	871
d1p3ca_/1-215	d2anya_/1-238	215	238	867.00	8	211	44	20.85	410.90	365.40	100	783.37	16.79	4.98	872
d1p3ca_/1-215	d2bz6h_/1-254	215	254	863.00	9	208	38	18.27	414.90	362.98	100	796.29	14.77	4.52	873
d1p3ca_/1-215	d2wphs_/1-235	215	235	830.00	9	207	42	20.29	400.97	348.79	100	793.11	16.50	2.24	874
d1p3ca_/1-215	d1spja_/1-238	215	238	850.00	8	201	46	22.89	422.89	375.12	100	776.94	15.68	4.66	875
d1p3ca_/1-215	d2f9na_/1-243	215	243	827.00	10	207	44	21.26	399.52	341.55	100	771.07	14.74	3.79	876
d1p3ca_/1-215	d2z7fe_/1-218	215	218	844.00	8	207	44	21.26	407.73	361.35	100	765.20	17.02	4.63	877
d1p3ca_/1-215	d4dgja_/1-235	215	235	871.00	8	207	44	21.26	420.77	374.40	100	780.29	17.02	5.33	878
d1p3ca_/1-215	d3tjva_/1-225	215	225	823.00	6	209	40	19.14	393.78	359.33	100	768.51	19.10	2.85	879
d1p3ca_/1-215	d2zchp_/1-237	215	237	851.00	8	208	40	19.23	409.13	362.98	100	771.98	14.52	5.44	880
d1p3ca_/1-215	d4gsoa_/1-232	215	232	841.00	7	202	40	19.80	416.34	374.75	100	780.05	17.81	3.42	881
d1p3ca_/1-215	d3g01a_/1-227	215	227	853.00	7	204	39	19.12	418.14	376.96	100	773.50	16.21	4.90	882
d1p3ca_/1-215	d3u1jb_/1-166	215	166	692.00	7	166	38	22.89	416.87	366.27	100	648.32	13.70	3.19	883
d1p3ca_/1-215	d2fomb1/1-150	215	150	643.00	9	150	37	24.67	428.67	356.67	100	594.18	13.67	3.57	884
d1p3ca_/1-215	g1dy9.1/1-188	215	188	727.00	7	181	38	20.99	401.66	355.25	100	704.72	14.34	1.55	885
d1p3ca_/1-215	g1n1l.1/1-202	215	202	743.00	6	193	35	18.13	384.97	347.67	100	738.27	17.75	0.27	886
d1p3ca_/1-215	g1n1l.2/1-170	215	170	658.00	6	170	29	17.06	387.06	344.71	100	650.53	14.23	0.53	887
d1p3ca_/1-215	d1cu1a1/1-201	215	201	764.00	7	195	38	19.49	391.79	348.72	100	740.50	16.96	1.39	888
d1p3ca_/1-215	d1dxwa_/1-165	215	165	670.00	7	162	36	22.22	413.58	361.73	100	638.85	14.75	2.11	889
d1p3ca_/1-215	d2fp7b1/1-152	215	152	653.00	6	150	34	22.67	435.33	387.33	100	599.08	13.52	3.99	890
d1p3ca_/1-215	d1mbma_/1-198	215	198	748.00	4	195	34	17.44	383.59	358.97	100	743.69	14.78	0.29	891
d1p3ca_/1-215	d1lvmb_/1-219	215	219	778.00	6	191	39	20.42	407.33	369.63	100	768.50	16.98	0.56	892
d1p3ca_/1-215	d1q31a_/1-239	215	239	789.00	9	212	36	16.98	372.17	321.23	100	792.56	16.88	-0.21	893
d1p3ca_/1-215	d1vcpa_/1-149	215	149	578.00	7	145	26	17.93	398.62	340.69	100	585.01	12.32	-0.57	894
d1p3ca_/1-215	d1svpa_/1-160	215	160	623.00	6	155	31	20.00	401.94	355.48	100	624.78	14.56	-0.12	895
d1p3ca_/1-215	d1ep5a_/1-156	215	156	614.00	7	151	33	21.85	406.62	350.99	100	608.35	14.42	0.39	896
d1p3ca_/1-215	d4agka_/1-152	215	152	602.00	8	146	35	23.97	412.33	346.58	100	604.06	11.52	-0.18	897
d1p3ca_/1-215	d3keea_/1-178	215	178	704.00	7	172	38	22.09	409.30	360.47	100	678.09	15.11	1.72	898
d1p3ca_/1-215	d3sv8a_/1-193	215	193	765.00	8	190	41	21.58	402.63	352.11	100	730.05	16.32	2.14	899
d1p3ca_/1-215	d2ggvb_/1-169	215	169	701.00	6	166	36	21.69	422.29	378.92	100	650.34	15.01	3.38	900
d1p3ca_/1-215	d3e90b_/1-176	215	176	723.00	7	176	37	21.02	410.80	363.07	100	670.52	14.35	3.66	901
d1p3ca_/1-215	d2hrva_/1-139	215	139	566.00	8	139	31	22.30	407.19	338.13	100	545.29	14.26	1.45	902
d1p3ca_/1-215	d2bhga1/1-199	215	199	766.00	5	194	33	17.01	394.85	363.92	100	734.07	14.57	2.19	903
d1p3ca_/1-215	d3sjia_/1-179	215	179	688.00	5	176	31	17.61	390.91	356.82	100	676.67	14.74	0.77	904
d1p3ca_/1-215	d3q3ya_/1-181	215	181	709.00	10	177	35	19.77	400.56	332.77	100	683.96	15.13	1.66	905
d1p3ca_/1-215	d2hala_/1-212	215	212	796.00	5	208	38	18.27	382.69	353.85	100	761.44	16.81	2.06	906
d1p3ca_/1-215	d1cqqa_/1-180	215	180	717.00	6	178	32	17.98	402.81	362.36	100	686.75	15.96	1.90	907
d1p3ca_/1-215	d2zu2a_/1-300	215	300	850.00	8	214	43	20.09	397.20	352.34	100	848.35	13.51	0.12	908
d1p3ca_/1-215	d3tloa_/1-302	215	302	871.00	8	210	46	21.90	414.76	369.05	100	852.09	15.01	1.26	909
d1p3ca_/1-215	d3d23a_/1-302	215	302	873.00	10	211	48	22.75	413.74	356.87	100	846.81	16.82	1.56	910
d1p3ca_/1-215	d3tnta_/1-306	215	306	865.00	10	210	45	21.43	411.90	354.76	100	842.22	15.81	1.44	911
d1p3ca_/1-215	d1lvoa_/1-299	215	299	858.00	9	211	45	21.33	406.64	355.45	100	854.93	14.42	0.21	912
d1p3ca_/1-215	d3zvea_/1-189	215	189	718.00	10	180	38	21.11	398.89	332.22	100	707.27	14.12	0.76	913
d1p3ca_/1-215	d4dcda_/1-184	215	184	707.00	10	177	37	20.90	399.44	331.64	100	702.42	17.12	0.27	914
d1p3ca_/1-215	d2ea3a_/1-183	215	183	756.00	8	165	44	26.67	458.18	400.00	100	716.14	16.35	2.44	915
d1p3ca_/1-215	d3stia_/1-228	215	228	842.00	6	206	40	19.42	408.74	373.79	100	789.88	14.17	3.68	916
d1p3ca_/1-215	d2qxia_/1-224	215	224	829.00	7	203	42	20.69	408.37	367.00	100	767.17	16.87	3.66	917
d1p3ca_/1-215	d3gylb_/1-247	215	247	853.00	11	206	45	21.84	414.08	350.00	100	795.66	14.12	4.06	918
d1p3ca_/1-215	d2oq5a_/1-232	215	232	811.00	9	208	40	19.23	389.90	337.98	100	785.53	17.44	1.46	919
d1p3ca_/1-215	d2bdga_/1-223	215	223	861.00	6	204	43	21.08	422.06	386.76	100	769.93	14.93	6.10	920
d1p3ca_/1-215	d2asub_/1-225	215	225	825.00	5	205	36	17.56	402.44	373.17	100	759.28	17.24	3.81	921
d1p3ca_/1-215	d2odpa2/1-288	215	288	866.00	8	213	41	19.25	406.57	361.50	100	815.98	14.01	3.57	922
d1p3ca_/1-215	d2zgca_/1-231	215	231	850.00	9	204	41	20.10	416.67	363.73	100	773.05	14.69	5.24	923
d1p3ca_/1-215	d3tjoa_/1-211	215	211	801.00	6	203	36	17.73	394.58	359.11	100	760.04	16.69	2.45	924
d1p3ca_/1-215	d2psxa_/1-227	215	227	847.00	9	202	48	23.76	419.31	365.84	100	766.55	16.82	4.78	925
d1p3ca_/1-215	d2qy0b_/1-240	215	240	835.00	9	207	40	19.32	403.38	351.21	100	785.60	17.26	2.86	926
d1p3ca_/1-215	d3govb_/1-251	215	251	854.00	5	210	36	17.14	406.67	378.10	100	790.21	14.90	4.28	927
d1p3ca_/1-215	d3qzra_/1-180	215	180	684.00	5	176	28	15.91	388.64	354.55	100	680.34	15.37	0.24	928
d1p3ca_/1-215	d4fvda_/1-138	215	138	569.00	5	138	27	19.57	412.32	368.84	100	548.98	11.71	1.71	929
d1p3ca_/1-215	d2q6fa_/1-301	215	301	850.00	9	208	43	20.67	408.65	356.73	100	850.49	16.07	-0.03	930
d1p3ca_/1-215	d2ouaa_/1-188	215	188	763.00	9	179	43	24.02	426.26	365.92	100	732.25	15.05	2.04	931
d1p3ca_/1-215	d3h7oa_/1-228	215	228	836.00	7	204	37	18.14	409.80	368.63	100	771.92	15.37	4.17	932
d1p3ca_/1-215	d3h7ta_/1-235	215	235	848.00	7	206	44	21.36	411.65	370.87	100	795.51	16.06	3.27	933
d1p3ca_/1-215	d2as9a_/1-207	215	207	902.00	6	199	47	23.62	453.27	417.09	100	762.40	17.84	7.83	934
d1p3ca_/1-215	d2vida_/1-204	215	204	916.00	5	199	49	24.62	460.30	430.15	100	759.37	17.11	9.16	935
d1p3ca_/1-215	d3ufaa_/1-200	215	200	866.00	6	198	43	21.72	437.37	401.01	100	750.05	15.22	7.62	936
d1p3ca_/1-215	d2pfea_/1-186	215	186	730.00	12	179	46	25.70	407.82	327.37	100	725.64	13.56	0.32	937
d1p3ca_/1-215	d3mmga_/1-217	215	217	789.00	7	194	41	21.13	406.70	363.40	100	760.87	16.22	1.73	938
d1p3ca_/1-215	d1ym0a_/1-238	215	238	854.00	7	209	46	22.01	408.61	368.42	100	802.76	14.32	3.58	939
d1lcya2/1-205	d2sgaa_/1-181	205	181	676.00	6	174	32	18.39	388.51	347.13	100	675.58	13.25	0.03	940
d1lcya2/1-205	d3cs0a3/1-249	205	249	1117.00	6	194	85	43.81	575.77	538.66	100	781.27	14.32	23.44	941
d1lcya2/1-205	d1l1ja_/1-228	205	228	1114.00	6	199	83	41.71	559.80	523.62	100	756.96	18.07	19.76	942
d1lcya2/1-205	d2z9ia2/1-221	205	221	1088.00	5	189	79	41.80	575.66	543.92	100	772.74	13.77	22.90	943
d1lcya2/1-205	d2sfaa_/1-191	205	191	695.00	4	178	33	18.54	390.45	363.48	100	693.46	16.44	0.09	944
d1lcya2/1-205	d3beua_/1-224	205	224	786.00	4	199	39	19.60	394.97	370.85	100	750.25	15.62	2.29	945
d1lcya2/1-205	d1os8a_/1-223	205	223	777.00	5	197	37	18.78	394.42	363.96	100	748.63	14.16	2.00	946
d1lcya2/1-205	d3i77a_/1-230	205	230	800.00	6	199	39	19.60	402.01	365.83	100	756.71	15.81	2.74	947
d1lcya2/1-205	d2o8la_/1-216	205	216	828.00	7	192	45	23.44	431.25	387.50	100	741.74	16.34	5.28	948
d1lcya2/1-205	d3lgia_/1-220	205	220	1076.00	4	199	70	35.18	540.70	516.58	100	756.09	15.82	20.22	949
d1lcya2/1-205	d2qa9e_/1-185	205	185	689.00	3	178	32	17.98	387.08	366.85	100	680.57	16.86	0.50	950
d1lcya2/1-205	g1gg6.1/1-240	205	240	797.00	7	203	39	19.21	392.61	351.23	100	759.57	13.49	2.77	951
d1lcya2/1-205	d1pytd_/1-251	205	251	802.00	11	201	48	23.88	399.00	333.33	100	764.97	14.11	2.62	952
d1lcya2/1-205	g1kdq.1/1-226	205	226	765.00	10	199	43	21.61	384.42	324.12	100	748.87	13.90	1.16	953
d1lcya2/1-205	d1eq9a_/1-222	205	222	767.00	6	194	40	20.62	395.36	358.25	100	741.65	15.56	1.63	954
d1lcya2/1-205	d1sgfa_/1-228	205	228	737.00	7	202	32	15.84	364.85	323.27	100	737.66	15.77	-0.04	955
d1lcya2/1-205	d1sgfg_/1-237	205	237	765.00	11	194	42	21.65	394.33	326.29	100	742.46	15.24	1.48	956
d1lcya2/1-205	d1autc_/1-240	205	240	764.00	8	195	43	22.05	391.79	342.56	100	750.60	14.34	0.93	957
d1lcya2/1-205	g1fiz.1/1-277	205	277	825.00	8	205	48	23.41	402.44	355.61	100	770.32	13.33	4.10	958
d1lcya2/1-205	g1fiw.1/1-275	205	275	850.00	11	205	56	27.32	414.63	350.24	100	772.44	13.85	5.60	959
d1lcya2/1-205	d2fpza_/1-243	205	243	780.00	9	205	38	18.54	380.49	327.80	100	752.97	16.58	1.63	960
d1lcya2/1-205	d1cgha_/1-224	205	224	772.00	7	195	37	18.97	395.90	352.82	100	741.47	15.72	1.94	961
d1lcya2/1-205	d4k60a_/1-226	205	226	779.00	11	196	46	23.47	397.45	330.10	100	737.98	16.18	2.54	962
d1lcya2/1-205	d3rp2a_/1-224	205	224	777.00	6	203	35	17.24	382.76	347.29	100	746.63	13.63	2.23	963
d1lcya2/1-205	d1pfxc_/1-235	205	235	771.00	8	201	39	19.40	383.58	335.82	100	750.49	16.27	1.26	964
d1lcya2/1-205	d1kigh_/1-241	205	241	758.00	4	204	31	15.20	371.57	348.04	100	753.37	16.43	0.28	965
d1lcya2/1-205	d1fxya_/1-228	205	228	772.00	7	204	33	16.18	378.43	337.25	100	746.25	17.32	1.49	966
d1lcya2/1-205	d3bg8a_/1-238	205	238	787.00	10	201	39	19.40	391.54	331.84	100	749.43	17.27	2.18	967
d1lcya2/1-205	d1elva1/1-259	205	259	787.00	8	202	34	16.83	389.60	342.08	100	772.44	17.10	0.85	968
d1lcya2/1-205	d1azza_/1-226	205	226	810.00	9	191	50	26.18	424.08	367.54	100	755.30	15.94	3.43	969
d1lcya2/1-205	d1eufa_/1-224	205	224	782.00	7	196	38	19.39	398.98	356.12	100	744.80	16.37	2.27	970
d1lcya2/1-205	d1elta_/1-236	205	236	766.00	11	188	47	25.00	407.45	337.23	100	749.93	13.67	1.18	971
d1lcya2/1-205	d3hgpa_/1-240	205	240	762.00	9	199	39	19.60	382.91	328.64	100	760.68	14.24	0.09	972
d1lcya2/1-205	d1brup_/1-241	205	241	783.00	8	205	38	18.54	381.95	335.12	100	754.98	14.44	1.94	973
